0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
7,1,33,6,10,6,15,4,4,2,66,12,27,23,0
50,4,52,3,3,2,12,0,3,2,72,77,82,4,0
2,5,5,5,12,5,7,1,4,0,51,95,95,17,2
20,7,25,12,8,0,5,6,1,0,84,94,2,17,1
46,4,79,11,1,7,5,1,0,0,65,55,7,39,1
48,4,70,13,4,7,11,5,1,1,75,92,59,15,0
56,3,51,1,0,3,15,0,1,2,12,26,58,8,0
31,7,5,15,9,3,0,4,3,1,39,56,66,40,0
15,9,64,15,1,0,1,1,0,1,49,4,7,29,0
56,6,53,3,12,3,12,1,1,2,63,28,39,14,2
38,3,64,7,14,3,12,1,1,2,22,5,35,14,1
39,4,91,12,13,6,0,6,2,2,37,7,45,25,0
59,0,19,4,15,6,6,0,1,0,49,57,27,10,1
11,0,97,8,11,1,8,4,5,1,100,88,79,41,0
31,5,2,12,8,2,5,0,1,1,36,63,62,2,1
18,2,67,12,0,5,7,4,1,1,80,90,38,26,2
13,6,63,16,13,6,12,2,1,2,98,57,52,13,2
3,5,92,7,10,1,14,1,0,1,74,17,23,3,2
34,6,79,8,15,6,8,4,4,0,86,37,53,26,1
0,6,70,7,0,6,6,1,4,1,64,37,85,2,1
62,6,50,13,15,1,2,3,0,0,54,88,79,39,2
32,0,49,5,13,0,0,0,0,0,5,96,87,42,2
26,4,96,14,7,2,7,5,0,0,39,79,75,4,0
35,4,86,14,4,4,9,1,2,1,68,48,47,27,2
31,9,64,7,5,1,11,6,1,2,14,73,6,13,2
17,7,23,16,4,7,4,6,3,1,28,68,47,9,2
73,5,4,1,9,6,8,2,4,1,26,39,50,1,0
6,6,45,13,9,4,15,3,1,0,96,3,26,8,0
33,6,15,5,2,0,2,4,0,1,44,89,30,34,1
38,7,36,10,3,7,6,3,2,1,60,29,12,19,0
48,7,42,0,1,5,12,6,0,1,78,79,96,35,2
32,0,72,13,2,5,10,0,5,2,95,28,55,19,2
9,2,99,8,15,2,5,0,0,2,79,67,11,28,0
31,7,28,16,7,7,4,2,5,0,51,56,55,16,1
1,7,8,10,3,6,6,4,0,0,42,2,56,28,1
11,0,89,5,10,3,3,3,2,1,97,77,79,36,2
27,4,83,2,4,5,13,2,5,1,21,63,84,1,2
58,6,79,14,1,0,3,0,2,1,87,94,85,22,0
71,0,85,10,7,7,11,3,5,0,15,61,90,26,0
57,0,6,8,9,4,14,1,5,2,85,95,52,30,2
30,6,84,3,0,7,0,5,0,0,30,65,78,10,1
63,9,6,16,10,6,12,4,1,2,93,23,69,32,1
41,8,100,13,6,0,13,5,3,0,93,39,47,34,0
24,9,80,11,13,4,8,3,0,2,53,42,67,37,2
34,5,57,0,7,1,2,6,3,2,78,17,60,41,0
27,4,59,9,8,1,5,4,0,2,98,77,44,13,0
3,3,69,15,13,1,12,0,4,0,16,53,11,39,1
43,1,33,13,3,0,14,0,5,2,86,50,18,1,2
55,0,96,2,5,4,5,3,4,2,9,50,6,19,1
4,8,11,10,0,1,9,0,4,0,44,13,65,34,1
56,4,7,0,6,7,10,5,3,0,24,80,4,10,1
51,8,42,16,14,1,0,1,0,0,37,31,16,10,2
45,3,42,12,0,1,7,1,5,1,40,97,63,40,2
15,6,7,5,13,5,13,4,5,2,17,50,18,34,1
2,0,93,10,9,4,11,2,1,2,52,61,47,17,0
42,5,70,8,15,2,4,0,0,0,39,47,26,11,2
61,4,30,9,7,3,6,3,3,2,33,55,20,25,1
5,9,79,7,9,0,15,1,3,2,46,8,39,31,1
38,3,51,6,15,2,3,3,0,1,19,17,28,3,2
7,1,36,9,2,4,1,3,1,0,7,25,31,37,2
28,3,92,8,14,7,8,6,3,2,45,48,7,24,1
19,6,15,13,14,7,4,4,3,1,9,88,20,11,1
53,4,79,3,14,0,3,4,0,2,4,50,21,35,0
22,5,62,0,15,5,0,5,3,1,96,24,83,10,0
54,2,89,8,10,1,0,1,4,1,22,35,1,27,1
13,2,5,2,15,3,6,5,4,0,100,32,82,4,2
45,7,79,9,2,3,9,3,4,0,33,93,49,3,1
37,0,85,6,15,0,2,0,3,0,55,83,97,17,2
14,5,79,7,3,7,5,5,5,1,8,59,28,40,2
6,2,19,2,10,6,10,1,2,2,11,74,23,35,1
11,6,56,0,16,7,4,1,1,2,7,55,62,34,0
47,6,19,14,13,3,1,4,1,0,39,34,24,23,0
71,8,28,7,3,7,11,5,4,2,83,82,90,17,2
36,5,82,7,3,3,6,4,4,2,51,32,5,1,1
73,0,73,10,1,3,10,3,5,0,1,13,58,10,2
63,3,70,13,7,2,11,3,3,1,9,86,82,5,2
3,2,31,7,2,7,3,2,0,2,55,41,5,24,2
25,5,48,12,16,0,8,4,1,2,73,16,50,32,2
13,9,57,11,9,1,7,1,0,2,44,7,57,19,2
58,5,14,14,8,0,0,2,0,1,37,38,59,41,1
38,8,64,1,7,0,7,1,4,1,74,88,54,21,0
49,6,77,3,8,3,1,4,5,1,8,97,84,3,1
64,2,65,3,12,3,14,2,3,2,19,64,92,19,2
55,1,68,6,3,7,9,3,2,1,25,88,16,8,0
31,5,84,1,6,5,1,1,1,2,96,55,81,20,2
65,5,91,15,16,3,0,1,2,1,27,96,81,3,1
65,6,43,12,12,4,12,2,4,0,94,95,95,17,1
46,7,73,3,13,4,13,3,3,2,83,9,11,26,2
22,3,14,8,13,2,0,0,1,2,24,33,54,12,1
59,5,26,2,7,1,14,3,0,2,75,11,10,11,1
69,2,90,2,3,4,1,4,4,1,77,54,93,0,2
43,1,36,5,12,1,6,3,2,0,26,88,96,31,1
12,0,11,7,11,6,8,0,3,1,15,55,86,35,1
65,5,46,15,14,7,15,6,0,0,6,25,72,14,0
34,2,39,8,9,0,3,1,2,2,20,7,96,29,2
48,0,86,4,3,4,10,6,0,2,57,51,58,32,2
25,3,39,6,7,2,2,3,3,2,64,84,52,24,2
21,1,21,5,14,6,1,5,3,1,27,87,49,15,2
5,0,61,14,2,0,14,6,3,2,8,21,81,5,0
36,4,85,1,3,6,10,3,2,0,46,91,95,6,0
69,8,72,1,5,1,10,5,5,1,90,2,8,12,0
7,5,46,15,3,2,6,3,2,0,20,8,16,31,0
12,4,9,0,8,0,12,1,1,0,17,21,48,26,1
61,2,47,5,9,2,15,1,5,1,60,9,12,23,0
59,4,61,2,1,7,10,1,1,1,46,43,65,26,0
73,4,68,4,7,1,5,0,4,0,93,98,85,39,1
37,4,31,15,4,0,15,6,4,1,31,19,58,29,0
50,5,39,9,7,5,1,4,3,1,30,91,59,7,0
29,0,45,9,4,0,8,4,5,1,0,85,42,10,2
19,1,13,15,15,4,7,5,3,2,61,37,37,6,1
1,8,63,1,7,7,15,4,0,2,51,92,27,37,1
64,2,81,14,11,7,5,6,4,0,44,37,65,12,1
44,3,6,6,0,6,3,5,3,0,39,74,99,20,2
51,0,61,6,14,5,15,6,0,2,90,56,94,42,2
57,9,8,4,7,7,13,2,4,0,34,5,95,22,0
71,1,55,10,6,2,3,6,2,0,73,95,68,26,2
33,8,13,2,15,3,2,2,2,2,98,60,54,11,0
62,5,39,4,3,1,13,0,5,2,98,88,30,14,1
27,3,75,1,1,4,2,4,0,0,95,35,63,26,2
32,0,83,5,6,5,7,5,1,1,47,82,86,40,2
71,9,37,10,2,3,2,6,1,0,63,53,10,3,1
67,0,23,11,1,1,2,5,0,0,25,99,46,10,0
11,3,88,13,13,4,13,4,5,0,65,78,64,20,2
16,1,94,14,2,0,6,4,5,0,22,6,23,7,1
55,6,8,11,9,7,8,3,4,2,19,30,55,34,1
43,6,6,13,12,1,2,2,1,1,93,90,44,32,0
34,8,29,16,13,6,8,3,0,1,99,45,6,14,1
38,4,87,9,2,5,8,1,0,1,99,74,12,34,0
57,0,96,13,15,1,15,4,4,0,23,95,17,37,0
17,4,24,13,8,7,13,4,2,2,94,93,90,36,0
55,3,50,16,14,3,3,2,3,1,33,53,1,36,0
15,3,55,1,8,6,2,5,3,2,59,3,80,28,1
50,3,66,13,16,3,2,2,5,0,23,91,21,18,1
6,7,86,9,2,3,2,2,2,2,94,71,68,7,0
19,2,9,4,1,2,9,6,0,0,37,10,57,10,2
56,1,87,9,8,3,7,4,2,0,95,7,90,42,2
42,9,73,8,12,5,12,6,5,0,45,57,30,40,0
40,8,63,10,14,1,3,1,1,0,13,55,83,2,0
14,7,12,14,14,5,1,6,0,1,68,58,26,33,2
57,7,8,16,2,3,12,5,5,2,16,15,12,22,1
42,3,49,15,5,2,1,4,0,0,46,8,12,23,0
50,3,19,13,14,1,9,0,1,1,98,14,35,7,2
19,8,80,6,12,6,7,0,5,2,32,69,36,11,0
74,6,72,3,11,7,12,4,3,2,23,68,78,36,2
53,2,100,14,8,6,13,2,5,1,24,81,94,14,1
4,8,14,8,7,7,14,3,4,0,30,9,96,34,0
14,6,50,1,6,3,6,0,5,0,50,96,89,3,1
71,2,44,8,12,2,12,4,2,0,11,74,7,3,1
27,6,88,14,12,0,6,3,5,1,36,8,98,23,2
28,6,1,2,4,0,12,0,2,2,55,52,33,40,2
41,1,75,16,16,5,4,3,4,1,1,25,36,25,2
43,9,2,16,9,4,1,5,5,1,73,11,63,33,2
17,8,99,7,5,3,5,4,0,2,48,85,17,5,2
43,3,74,7,9,4,11,4,3,0,99,46,11,28,2
25,8,44,5,7,4,15,2,2,0,40,84,76,16,2
17,0,55,11,0,4,8,1,4,0,35,2,31,31,0
35,1,18,15,9,7,4,3,0,2,29,19,16,33,0
60,1,7,3,2,4,10,2,2,1,81,55,44,18,0
1,0,81,13,0,3,6,2,5,2,72,61,40,1,1
18,0,49,8,5,1,4,4,1,2,98,27,6,2,1
74,6,93,15,5,2,9,0,0,0,74,22,15,41,1
33,7,79,15,4,5,14,1,3,1,50,50,27,29,2
42,7,70,5,14,7,11,1,3,2,97,35,10,17,0
6,2,42,3,5,6,15,4,5,0,12,67,38,3,0
74,9,63,16,1,6,6,4,3,0,80,63,87,15,0
72,4,15,1,3,5,7,4,1,0,46,95,13,2,0
3,1,13,1,4,5,2,2,5,1,37,74,86,42,1
17,7,13,9,4,4,13,5,4,2,70,58,63,20,2
27,0,71,10,10,6,9,5,0,2,96,81,59,28,2
68,8,9,8,14,0,12,1,5,1,60,40,60,2,2
11,4,93,6,8,1,10,3,4,2,60,88,15,4,1
31,2,90,1,9,6,5,0,4,0,98,49,93,35,2
27,1,18,7,13,7,1,2,5,2,21,53,2,34,1
52,1,7,10,0,6,5,0,4,0,58,22,83,42,2
13,3,49,15,0,2,3,6,0,0,99,81,9,16,1
13,6,4,13,14,4,10,5,0,0,82,60,46,7,2
22,7,94,6,6,6,9,1,0,1,10,24,17,18,0
18,4,27,6,15,1,3,1,0,0,36,11,27,35,1
34,4,97,16,11,0,8,5,1,1,56,44,34,28,0
43,4,4,15,16,1,8,2,3,2,73,75,78,22,2
58,0,63,14,8,6,12,3,4,1,7,8,1,19,1
37,0,4,2,10,4,7,0,5,1,54,55,52,28,0
4,9,82,8,8,7,8,1,3,2,98,33,40,14,0
18,2,66,0,11,2,15,4,3,2,81,54,20,30,1
2,5,87,14,5,2,0,5,4,2,23,53,3,10,1
40,7,52,6,0,4,14,1,5,0,72,74,21,24,1
39,1,5,16,6,5,11,4,0,2,34,79,14,15,2
31,5,30,6,5,7,2,6,2,2,8,96,84,11,0
18,0,35,8,12,0,1,3,4,2,35,89,11,15,0
63,9,20,15,11,2,13,1,3,1,19,49,35,6,0
40,0,29,16,14,4,0,4,4,2,66,24,61,27,1
21,8,78,2,7,0,9,3,0,1,81,68,81,17,1
3,2,52,16,4,1,13,0,4,0,72,87,99,42,0
1,0,36,16,14,7,13,2,3,2,86,63,86,0,2
57,5,71,1,6,0,10,1,4,2,52,10,66,19,1
17,8,16,7,3,7,6,6,2,2,88,19,31,19,1
39,0,93,0,7,4,1,1,2,1,92,27,98,20,1
71,6,52,11,14,0,0,4,2,1,68,95,88,6,2
53,5,20,9,8,3,0,3,3,1,7,43,2,16,0
47,1,41,0,14,0,13,4,4,2,52,99,47,21,2
25,7,53,8,13,2,2,6,2,2,75,79,84,3,1
8,9,3,13,2,5,10,2,1,1,20,91,46,26,2
19,2,49,14,4,2,6,0,4,2,31,11,99,35,0
47,5,24,7,9,2,11,1,1,2,23,72,52,35,0
59,2,67,7,7,0,3,2,2,1,96,14,7,0,2
46,1,62,13,13,0,13,4,2,1,30,20,50,22,2
25,7,40,8,11,1,4,4,0,2,82,10,72,10,0
55,7,99,15,1,3,12,0,4,2,39,21,76,38,0
56,0,85,10,12,6,15,3,1,2,7,20,14,19,0
71,3,76,3,12,7,11,3,3,2,53,8,81,28,0
72,1,100,13,3,0,12,6,2,0,43,84,27,29,1
49,1,73,16,0,0,5,0,2,2,47,80,53,42,0
74,2,34,4,4,3,15,5,2,2,65,21,81,17,2
4,7,32,8,12,3,6,2,5,2,44,36,80,33,0
62,7,65,9,8,6,7,1,3,1,12,73,46,34,2
18,0,45,11,8,2,11,5,2,0,15,77,93,38,2
72,0,4,6,9,4,10,6,1,0,92,11,14,19,1
28,3,95,8,9,4,3,2,4,2,75,48,97,0,0
51,8,38,11,4,1,3,5,5,1,10,67,16,33,1
25,9,88,12,4,1,0,4,5,1,53,34,36,15,0
26,0,24,11,4,4,13,2,1,0,75,86,27,4,2
8,7,20,8,7,5,3,4,5,0,18,32,58,27,0
29,0,75,15,7,4,11,0,2,1,81,65,85,21,0
45,1,9,9,13,1,5,3,4,0,28,61,87,18,2
52,9,23,0,2,1,9,2,1,0,85,60,85,35,0
29,1,44,2,5,2,12,1,1,2,91,39,83,22,2
7,3,24,6,1,6,10,5,5,2,89,52,29,21,1
72,9,41,11,12,7,14,1,0,0,78,100,83,12,0
53,2,82,13,2,2,12,2,1,1,69,11,45,39,1
46,6,54,0,15,3,0,0,0,1,68,23,26,15,1
24,9,41,11,5,4,5,1,4,2,66,76,45,24,0
29,7,45,16,2,5,5,3,0,1,32,92,86,16,1
52,8,1,12,14,7,6,5,0,2,8,97,16,26,2
13,3,23,5,15,4,8,0,3,2,46,38,53,15,0
68,5,56,14,9,6,3,5,5,0,80,50,76,0,2
70,5,50,10,5,3,15,6,3,1,46,0,38,40,2
46,0,5,5,5,0,2,5,4,1,39,36,59,35,2
74,3,43,16,15,5,3,4,5,1,47,8,15,21,0
42,4,31,0,4,3,13,6,2,2,86,38,58,5,0
59,2,15,7,15,4,0,2,4,2,60,16,38,12,2
9,3,63,8,3,4,15,5,4,2,16,61,77,4,2
18,7,44,11,4,5,9,2,5,1,76,97,69,30,1
70,5,90,3,6,1,1,6,3,0,91,49,99,16,1
73,6,47,13,13,3,3,0,3,1,57,74,93,13,1
48,8,31,7,2,2,0,6,5,0,49,47,54,11,0
41,1,7,13,9,6,9,2,2,2,77,37,36,2,1
33,3,41,12,14,4,9,5,2,1,59,62,33,27,0
55,0,37,11,14,1,10,2,2,1,20,16,9,32,2
37,4,46,10,13,2,5,6,4,2,41,49,63,37,1
22,5,7,2,7,3,10,2,0,2,50,53,43,41,1
14,5,7,8,6,1,8,1,3,0,36,67,63,24,1
0,3,12,9,4,3,15,6,4,2,97,74,95,36,0
58,0,84,16,10,6,7,6,0,0,47,41,80,2,0
64,7,54,3,13,7,8,0,4,2,10,98,87,40,0
2,5,26,6,9,5,6,5,3,2,94,5,53,38,2
51,7,8,7,16,5,6,3,1,0,68,98,72,41,1
3,3,61,6,12,5,8,1,5,2,36,69,27,28,1
26,1,60,16,6,4,12,3,2,0,73,46,28,24,2
70,3,80,10,7,2,12,6,0,1,91,52,78,10,1
17,5,1,7,5,6,13,5,4,2,93,82,84,37,1
4,4,82,13,16,1,12,1,4,2,97,17,29,41,1
32,3,84,15,6,4,8,0,5,1,13,41,49,5,2
39,2,63,8,12,0,0,3,2,2,65,27,69,14,1
20,5,33,7,12,0,13,5,3,0,83,66,85,41,1
5,4,82,1,8,7,15,5,1,1,64,9,77,11,1
11,6,40,6,6,7,4,6,1,2,70,54,86,22,1
37,3,53,6,5,1,11,5,0,1,92,5,44,10,2
38,1,81,1,1,4,2,6,4,0,57,56,54,37,2
17,1,0,7,10,6,2,5,3,1,53,65,27,23,2
64,7,43,8,4,4,5,5,2,2,38,77,91,24,1
67,0,74,6,7,6,2,2,5,0,81,55,0,7,1
23,6,40,10,12,3,10,1,5,1,2,65,5,24,1
20,9,71,6,15,7,5,0,1,2,24,93,61,35,2
41,2,47,13,10,1,13,1,2,1,52,85,5,37,0
66,6,72,16,0,0,8,2,3,2,58,10,74,16,2
62,5,26,13,14,0,14,1,0,2,75,55,40,24,1
28,3,56,13,6,0,10,6,3,0,90,25,35,4,2
11,4,47,16,10,3,5,5,5,2,55,39,82,3,0
45,2,35,11,13,4,13,1,5,1,56,28,23,31,0
18,1,0,6,2,3,3,3,2,0,25,51,41,1,2
21,9,11,1,10,5,6,5,3,1,49,16,84,36,0
68,1,29,8,12,1,12,4,4,1,77,91,24,16,1
41,9,47,6,0,7,15,6,3,2,64,52,20,25,2
5,0,99,2,4,2,7,2,0,2,16,38,16,8,0
13,4,80,2,14,4,15,1,4,0,36,76,36,25,1
8,8,59,1,7,2,11,0,5,1,64,33,26,11,1
18,3,45,6,7,0,6,0,3,2,54,30,98,11,0
63,8,34,7,12,7,7,4,1,2,98,89,8,37,0
41,0,9,6,7,3,3,6,1,0,19,8,91,7,2
6,2,31,4,9,6,10,3,4,1,10,7,28,9,0
69,3,95,8,9,1,9,0,1,1,71,90,44,14,1
20,9,18,3,11,5,13,0,1,1,55,68,87,4,1
30,9,82,5,2,0,11,1,3,2,9,30,30,22,1
66,9,96,0,2,2,2,4,4,1,98,19,56,25,1
74,2,71,3,12,1,4,4,1,2,46,76,57,3,1
30,1,86,14,0,0,0,6,3,2,34,13,67,12,2
42,0,36,11,2,4,4,2,2,0,59,99,48,5,1
1,2,68,2,15,2,2,1,5,1,4,57,39,39,1
1,1,3,3,13,3,8,4,1,0,95,83,97,24,2
42,3,4,16,11,0,3,3,4,1,93,62,31,29,0
1,1,53,6,15,3,9,5,0,2,14,34,56,1,1
31,2,18,9,13,0,4,1,0,1,100,42,53,42,2
0,3,58,14,4,2,10,4,5,0,76,100,34,26,1
55,3,60,2,15,0,12,2,4,0,84,84,27,16,0
47,5,20,10,7,4,9,3,5,0,31,23,40,12,2
33,8,7,6,1,7,0,2,4,0,51,52,88,3,1
58,2,99,13,2,3,4,1,1,1,7,32,32,5,0
63,1,70,2,16,0,3,4,0,0,78,66,14,23,0
9,6,69,10,1,5,8,0,4,2,52,24,36,40,0
22,5,38,16,3,1,1,0,5,1,60,90,45,22,0
39,4,65,9,12,5,3,1,3,2,14,6,22,10,1
70,0,10,12,11,5,15,3,1,0,63,20,16,12,2
29,4,98,3,11,4,3,6,0,1,94,49,24,20,0
38,9,70,16,3,1,10,6,4,1,87,100,19,13,0
12,6,57,10,16,6,4,6,5,1,3,93,23,38,1
70,7,67,7,5,2,6,4,2,1,21,99,99,37,0
11,8,6,8,12,3,3,3,1,2,29,98,69,34,0
57,7,29,6,7,3,5,3,2,0,38,11,70,18,0
34,5,70,12,0,2,14,2,5,1,92,52,59,5,2
21,5,37,5,11,4,15,1,5,2,39,87,13,37,1
10,0,83,7,12,2,4,1,0,2,62,45,61,40,0
42,9,75,3,1,4,12,1,4,0,86,48,17,5,0
32,3,37,15,15,6,9,2,5,2,26,49,63,14,1
8,0,46,1,5,5,9,1,5,0,35,36,38,24,2
17,0,99,4,8,2,13,1,3,1,27,23,83,4,1
25,4,9,12,0,0,12,1,0,0,48,60,49,19,2
70,5,45,16,5,7,1,5,1,1,79,27,19,16,1
16,1,57,0,5,3,2,4,5,0,6,93,23,1,2
42,0,9,2,10,3,11,1,3,2,27,85,54,42,2
71,5,41,9,12,6,8,1,3,0,27,37,95,41,1
25,7,73,14,2,7,8,2,4,1,96,13,30,42,2
40,1,35,13,9,5,5,3,2,1,23,26,7,23,0
20,8,41,13,1,0,11,5,1,1,96,51,29,22,0
63,1,99,1,3,2,4,6,4,2,57,35,49,13,2
42,5,43,7,9,2,2,2,0,2,87,0,12,19,2
52,2,51,0,15,2,6,3,5,1,9,43,6,0,1
6,6,45,0,6,6,0,5,4,0,63,69,66,22,2
47,6,13,16,5,0,4,2,3,0,53,14,91,36,1
5,6,66,13,3,2,11,0,3,0,3,34,55,22,2
16,0,12,8,13,7,6,4,0,1,27,46,4,1,0
13,3,2,1,15,0,5,6,0,2,70,83,29,0,1
7,9,75,15,14,3,7,6,2,2,63,40,80,24,0
59,7,13,11,16,7,9,3,2,1,22,24,62,23,2
4,5,21,14,13,0,4,4,0,1,12,70,52,13,0
11,8,84,7,1,1,9,0,3,0,51,4,45,33,0
53,4,36,5,10,1,15,3,5,1,45,47,5,26,0
56,7,34,4,16,1,1,4,4,0,70,39,91,17,1
40,8,81,6,7,4,9,3,1,0,91,22,18,23,1
55,2,94,13,15,2,8,5,5,1,100,45,81,24,0
24,6,38,1,10,2,13,1,3,1,55,12,3,33,0
74,5,85,8,13,2,9,3,3,2,14,20,48,31,2
17,8,2,1,7,1,6,6,5,1,95,47,56,16,2
50,1,72,4,10,4,13,4,2,0,98,6,28,11,0
12,0,27,16,8,0,12,0,5,0,75,18,21,10,1
38,6,20,15,2,6,14,4,3,0,73,38,51,12,1
68,1,80,11,3,2,14,1,3,0,27,45,77,9,1
41,4,1,2,3,5,15,1,1,1,79,38,37,35,0
53,7,85,16,16,6,15,2,2,1,81,46,50,9,1
54,5,32,8,1,5,0,3,1,1,12,30,33,5,2
71,6,7,12,11,4,5,0,0,2,13,48,88,11,1
25,9,50,15,2,5,2,4,4,0,88,88,58,6,1
57,6,55,0,6,1,7,6,1,1,50,5,64,10,2
63,6,54,13,5,2,7,0,1,0,44,55,42,3,2
2,1,87,2,12,3,4,0,0,0,84,47,67,22,1
33,6,39,11,1,7,11,4,2,2,58,70,38,7,1
63,9,0,11,3,6,4,6,3,0,2,93,78,11,0
16,3,88,8,6,5,4,5,3,1,92,98,12,12,1
71,9,47,9,15,5,4,5,3,0,27,77,58,32,1
38,5,62,14,14,6,10,2,1,0,21,32,95,24,1
72,9,35,1,7,5,15,6,0,2,16,11,65,19,2
62,0,73,13,16,5,15,5,1,0,21,96,50,19,2
63,4,87,4,5,7,15,0,0,1,22,27,62,0,1
1,8,57,10,5,0,3,5,2,0,24,34,7,30,2
64,8,88,11,7,7,1,3,2,0,2,53,16,8,2
30,6,40,15,12,3,10,5,1,2,4,68,54,18,0
2,7,53,4,5,4,3,0,4,2,10,96,95,32,1
64,3,75,3,8,3,0,2,4,1,54,69,66,29,0
15,1,13,8,10,2,4,3,1,2,80,53,82,20,0
28,0,34,10,2,7,11,2,2,0,57,16,38,29,0
11,0,93,6,11,4,14,0,0,2,39,86,89,30,1
51,3,55,9,1,3,3,1,5,1,41,6,77,17,2
25,3,74,4,1,7,7,6,0,0,6,61,73,14,0
72,8,60,14,4,0,13,5,3,1,32,60,70,23,1
31,1,68,5,3,7,9,2,2,0,65,35,52,32,1
62,0,73,11,15,5,6,2,3,1,19,23,88,27,2
41,3,24,15,4,6,4,2,0,0,22,47,89,3,2
31,5,48,9,7,6,3,5,3,1,64,73,99,7,2
56,3,80,8,5,1,0,6,1,1,37,71,34,2,2
31,7,100,16,4,4,14,0,0,0,43,20,9,1,0
26,5,89,5,16,2,15,2,4,1,30,69,61,11,2
68,3,0,4,15,6,13,3,1,1,100,44,73,7,2
74,9,41,0,11,7,4,6,0,2,68,95,48,37,0
3,8,2,5,15,5,10,0,0,1,73,7,29,27,2
3,2,56,7,8,7,6,4,0,0,34,40,89,33,2
44,5,52,13,1,2,4,3,5,0,7,70,4,32,1
15,2,72,3,9,2,13,5,3,2,45,15,1,20,0
15,9,65,12,10,4,13,1,1,1,70,80,42,17,0
14,0,35,10,5,6,12,2,2,2,98,62,68,32,2
35,2,28,9,7,2,3,6,1,0,54,78,58,39,0
41,1,4,0,4,3,2,5,0,2,72,77,24,34,0
5,6,48,15,8,6,12,3,0,0,49,79,87,37,2
45,5,94,3,8,4,6,4,4,2,78,36,22,10,0
9,8,16,9,11,2,4,3,5,1,31,16,42,3,2
54,9,59,12,5,5,8,1,2,1,84,65,0,19,0
11,7,13,13,4,7,7,0,5,2,68,52,68,38,1
11,5,76,11,7,0,4,1,0,1,41,79,25,13,0
4,9,86,10,7,3,0,2,1,1,24,87,16,12,1
64,9,71,7,12,0,11,1,2,2,86,72,33,19,2
33,4,76,2,13,4,10,0,4,1,30,37,60,31,0
9,6,49,13,12,5,7,5,1,2,82,18,31,16,1
10,3,70,14,11,1,4,5,2,2,78,43,5,32,0
66,8,41,4,6,2,8,3,2,1,7,60,56,30,1
13,3,64,13,12,3,12,4,4,2,94,74,14,37,1
55,5,65,10,9,1,12,4,1,0,78,24,84,11,0
60,0,33,1,8,0,7,4,2,1,2,43,7,11,0
63,5,72,7,16,2,15,4,1,1,82,13,56,38,2
52,2,53,3,12,7,3,6,2,1,17,12,23,39,2
24,2,75,1,2,3,10,0,5,0,67,88,19,3,0
62,7,50,12,10,3,10,5,1,2,23,3,36,25,0
24,6,89,2,4,2,11,5,4,1,74,63,22,33,1
67,4,1,6,2,0,9,6,1,0,77,65,0,35,0
44,0,51,5,1,3,1,0,1,1,93,87,29,29,1
45,5,38,10,10,0,13,5,4,1,38,32,36,41,2
55,5,79,13,2,5,10,1,1,0,90,73,76,23,1
12,4,35,13,2,0,7,4,5,1,39,95,35,23,2
19,5,94,10,7,7,5,6,3,2,41,0,99,10,2
5,4,2,1,5,3,1,4,2,0,14,19,3,10,0
58,4,15,0,11,2,1,1,3,2,25,0,9,13,2
10,2,9,3,8,5,9,6,1,1,28,24,9,12,0
64,9,100,3,16,5,1,1,2,1,63,94,64,10,2
7,9,87,0,15,2,7,5,1,0,2,13,69,15,2
25,2,0,10,14,5,15,1,2,2,2,71,84,3,1
48,5,12,7,10,1,7,5,4,2,18,43,37,12,1
45,7,85,6,1,7,14,2,5,2,20,14,77,22,2
69,7,70,1,13,3,7,0,2,2,43,26,77,25,1
23,9,53,8,6,4,6,3,3,2,36,57,59,24,0
39,4,27,1,12,7,6,4,2,1,50,8,23,14,0
1,1,3,8,11,2,4,0,4,2,5,90,87,15,2
72,3,74,11,15,3,7,2,2,0,16,16,50,12,0
21,5,51,14,2,3,3,4,2,2,23,61,93,15,1
39,2,35,11,3,2,9,2,5,1,7,85,52,14,1
39,0,93,12,13,6,8,6,5,2,56,83,28,0,0
15,2,46,13,2,5,4,2,5,2,17,10,22,13,1
48,3,73,1,6,6,15,3,3,0,91,35,92,3,0
48,4,90,0,11,3,15,4,0,1,63,70,21,15,2
41,4,71,10,13,0,11,3,1,0,7,11,21,33,2
15,3,49,0,11,7,8,4,2,1,24,28,22,3,1
23,8,34,5,16,3,8,5,1,1,64,86,79,7,2
33,6,16,13,7,1,1,5,0,1,26,60,16,8,2
62,7,76,14,12,7,8,5,3,1,98,68,46,12,0
56,2,4,8,5,1,3,1,3,0,19,50,30,16,2
66,6,39,2,5,1,13,2,5,2,80,5,61,7,2
45,4,20,16,15,0,7,3,4,1,84,45,30,16,1
52,9,86,3,5,2,11,5,2,1,10,6,99,8,1
19,6,65,12,0,3,3,6,0,0,68,61,66,32,0
50,2,84,6,13,5,5,6,2,1,45,58,26,32,1
13,7,47,14,14,1,15,0,4,1,1,33,51,32,0
67,1,48,11,14,7,10,4,1,0,48,4,78,18,0
64,5,95,2,3,7,0,0,2,1,69,100,95,18,1
32,3,74,8,2,1,4,3,1,0,35,95,77,40,2
2,4,81,13,3,1,13,1,4,0,6,89,95,12,1
12,2,85,11,16,1,2,6,2,1,23,11,45,7,2
41,7,23,16,14,7,5,4,4,0,20,41,31,3,0
34,3,87,8,15,5,13,3,1,1,88,49,2,0,1
56,2,89,1,12,0,0,5,4,0,2,29,24,1,1
